dataset_name,data_mode,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_5,user13,5,15,18451,5,11992,0.001387506916213345,,0.0776407579996885,0.6213274780465899,0.2148623913526535,0.9008669143092453,0.6225294302890841,0.9759786868873486,0.32974573609240854,0.6769809722900391,0.6727818545697132,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_5,user13,10,15,18451,10,11987,0.003709279626209277,,0.10162701799981733,0.6010496192375702,0.2050391435623169,0.90083447100557,0.6220818624108505,0.975969502749364,0.29192995199163074,0.6754069924354553,0.7045966463668974,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_5,user13,20,15,18451,20,11977,0.011640251926450615,,0.1254861589995926,0.5667594010768869,0.1886386126279831,0.9007684618433804,0.6212149441490946,0.9759560604844348,0.26172782192696425,0.670030415058136,0.6437338231610586,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_5,user13,50,15,18451,50,11947,0.04870078058584075,,0.15015033899999253,0.4998963030389397,0.15814702212810516,0.9004281157537953,0.6184585905112348,0.9758908843610448,0.23714466331752856,0.6449062824249268,0.42621578638988866,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_5,user13,100,15,18451,100,11897,0.1524355841495557,,0.17548419400009152,0.4305195250264114,0.13126599788665771,0.9002358906694693,0.618158420552146,0.9758077502892624,0.13327969814224627,0.5745822191238403,0.00042027401866016645,0.22846095654366647
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_5,user13,200,15,18451,200,11797,0.24165831914628538,,0.20160604499960755,0.40413344510880106,0.1243494376540184,0.8999845724446802,0.618792802108109,0.9757259768643678,0.15679368953982922,0.514096200466156,0.0,0.43197423073662794
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_5,user13,500,15,18451,500,11497,0.33955976439198826,,0.23198625599980005,0.38892734855512767,0.12274138629436493,0.9002983713265442,0.6235143613031735,0.9758613797674891,0.1264734600791415,0.44772669672966003,0.0,0.6098112551100286
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_6,user14,0,15,18451,0,11997,0.0,,0.015882684000644076,0.6417647369925568,0.2247287929058075,0.8907304158289677,0.9760398448019925,0.5860272434240402,0.33684459660782007,0.6778321266174316,0.6813370009168959,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_6,user14,1,15,18451,1,11996,0.00020339186939023591,,0.03441280000060942,0.6329916451294048,0.22044380009174347,0.8907275365718883,0.9760390178826879,0.5862614762418319,0.3304924244044343,0.6776942610740662,0.6449649883294432,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_6,user14,2,15,18451,2,11995,0.000584322945135373,,0.05258895699989807,0.6242979255167288,0.21620330214500427,0.8907261640311073,0.9760367632974403,0.5860332749931252,0.3240445059704353,0.6774360537528992,0.6431846602751147,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_6,user14,5,15,18451,5,11992,0.0027339630831006594,,0.07649643500008096,0.5986715027230733,0.20374120771884918,0.8908380896130947,0.9760569533361969,0.5862394710099943,0.31240165263682784,0.67597895860672,0.6516010673782522,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_6,user14,10,15,18451,10,11987,0.006896593568701605,,0.10981318999984069,0.5766257046861456,0.19311760365962982,0.8909664628593995,0.9760849705450131,0.5868893854276986,0.29054185849538067,0.6731573939323425,0.631267206139985,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_6,user14,20,15,18451,20,11977,0.028054887841650857,,0.15678264100006345,0.5237445002451055,0.16831541061401367,0.8908746282979515,0.976046494783507,0.5867842916707499,0.2606827976101078,0.6588156223297119,0.4792518994739918,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_6,user14,50,15,18451,50,11947,0.0828338669182289,,0.21218620900071983,0.4608285401431358,0.1410449892282486,0.8906552130731751,0.9760021944025534,0.5865424052284148,0.1920130341893371,0.6216846704483032,0.2647526575709383,0.0
