estimator,q,balanced_accuracy,accuracy,nll,brier,auroc,runtime_seconds,source_path
grouped_residual_irt_pca_quantile_g16_t025_rp100_twopl_hybrid_w80_20,200,0.7906922228427878,0.8192495973552598,0.4390909591789818,0.129309585862353,0.885649154560713,0.8411803228125336,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp200_twopl_hybrid_w80_20,200,0.7906922228427878,0.8192495973552598,0.4390905068258495,0.1293094363336549,0.8856495107590627,0.8389061413124352,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp200/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t030_rp100_twopl_hybrid_w90_10,200,0.7903343465561044,0.8199330338221582,0.4385081581180571,0.1292287348385299,0.8856783474498848,0.8361852653125652,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t030_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp200_twopl_hybrid_w90_10,200,0.7902132970357114,0.8198323726371112,0.4384888282992029,0.1292253243541775,0.8856502591959441,0.840342044062595,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp200/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp100_twopl_hybrid_w90_10,200,0.790208455077236,0.8198270746800034,0.4384892973543868,0.129225476418706,0.8856502256789694,0.8409023875625223,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t010_rp200_twopl_hybrid_w80_20,200,0.7894166809771268,0.8172999491396118,0.4396961275514566,0.1295111088226038,0.8870625193786604,1.1511802811873508,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t010_rp100_twopl_hybrid_w80_20,200,0.7894119092562534,0.817294651182504,0.439698782435435,0.1295122226939612,0.8870626014465138,1.1443161631874543,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t010_rp100_twopl_hybrid_w90_10,200,0.7894068234179511,0.8173264389251504,0.439131655559651,0.1294372528869312,0.8870626014465138,1.2096400722500107,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t010_rp200_twopl_hybrid_w90_10,200,0.7894068234179511,0.8173264389251504,0.4391287063507721,0.1294360130246489,0.8870625193786604,1.0923613295000791,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t010_rp200_twopl_hybrid_w70_30,200,0.7893973260563665,0.8172681613969653,0.4403265791127579,0.1295944169748408,0.8870625193786604,1.1397998961249982,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t010_rp100_twopl_hybrid_w60_40,200,0.789392554335493,0.8172628634398575,0.4410316177406895,0.1296867889988762,0.8870626014465138,1.291287792937453,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t010_rp100_twopl_hybrid_w70_30,200,0.789392554335493,0.8172628634398575,0.440328932186974,0.1295954019122545,0.8870626014465138,1.4021633872500274,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g16_t010_rp200_twopl_hybrid_w60_40,200,0.789392554335493,0.8172628634398575,0.4410295741473722,0.1296859359381383,0.8870625193786604,1.115445226062434,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t010_rp100_twopl_hybrid_w60_40,200,0.7892238406078181,0.8171569042977028,0.4413591576681049,0.1298165556068483,0.887340379002745,1.1850296011249952,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t010_rp100_twopl_hybrid_w70_30,200,0.7892238406078181,0.8171569042977028,0.4407060957994608,0.1297456622263277,0.887340379002745,1.2199546624374875,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t010_rp100_twopl_hybrid_w80_20,200,0.7892238406078181,0.8171569042977028,0.4401244167200872,0.129682652714756,0.887340379002745,1.199868864999985,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t010_rp100_twopl_hybrid_w90_10,200,0.7892238406078181,0.8171569042977028,0.4396046531680793,0.1296275285831591,0.887340379002745,1.0816723459375908,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t010_rp200_twopl_hybrid_w60_40,200,0.7892238406078181,0.8171569042977028,0.4413365585054146,0.1298079039078545,0.8874311002729008,1.1379805422500908,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t010_rp200_twopl_hybrid_w70_30,200,0.7892238406078181,0.8171569042977028,0.4406799797361305,0.1297356040700943,0.8874311002729008,1.0950148931876242,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t010_rp200_twopl_hybrid_w80_20,200,0.7892238406078181,0.8171569042977028,0.4400948395658748,0.1296711982408669,0.8874311002729008,1.082706177312616,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_anchor_cosine_g64_t010_rp200_twopl_hybrid_w90_10,200,0.7892238406078181,0.8171569042977028,0.439571668332094,0.1296146879331938,0.8874311002729008,1.2357654444375612,reports/model_improvement_fasttext/grouped_residual_irt_focus_anchor_twopl_ens/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp200_twopl_hybrid_w60_40,1000,0.7951993832722029,0.8402575702464308,0.4104779219412794,0.1184723451600761,0.8983590239281859,1.2621393450625646,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp200/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp100_twopl_hybrid_w60_40,1000,0.7951943437624465,0.8402518868782395,0.4104784587981296,0.1184725195820298,0.8983580310553193,1.2720489340625818,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t030_rp100_twopl_hybrid_w60_40,1000,0.7951609375379463,0.8402234700372828,0.4104720938208388,0.1184667778498055,0.8983971749650106,1.2632799456875148,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t030_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t030_rp100_twopl_hybrid_w60_40,1000,0.7942944714538867,0.8404564881331272,0.4102326642461861,0.1183908858387594,0.898593895674653,1.2697653276875087,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t030_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t025_rp100_twopl_hybrid_w60_40,1000,0.7935484047909109,0.8398597344730381,0.4102811868200535,0.118407991824258,0.8985480222256403,1.2613215893124448,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t025_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t025_rp200_twopl_hybrid_w60_40,1000,0.7935484047909109,0.8398597344730381,0.4102808559464554,0.1184078959475272,0.8985480696114001,1.2575699248750425,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t025_rp200/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t030_rp100_twopl_hybrid_w70_30,1000,0.7914572207274462,0.840189369828135,0.4098935819357789,0.1184639063509985,0.89842401038628,1.259174680374997,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t030_rp100/grouped_residual_irt_summary.csv
