dataset_name,data_mode,evaluation_protocol,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,accuracy,balanced_accuracy,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g12_t010_rp100,fixed_global_sequence,loou_user0,user0,200,7,31276,200,11797,0.0,100.0,0.8063486350001767,10.55794942527858,0.7649387717247009,0.2350597609561753,0.5,0.5,0.2350597609561753,0.7649402390438247,0.7649392257648635,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g12_t010_rp100,fixed_global_sequence,loou_user0,user0,1000,7,31276,1000,10997,0.0,100.0,1.2154711120001593,10.522746663151942,0.7623881697654724,0.2376102573429117,0.5,0.5,0.2376102573429117,0.7623897426570883,0.7623886697734823,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g12_t010_rp100,fixed_global_sequence,loou_user1,user1,100,7,31276,100,11897,0.0,,0.40061805400000594,0.4678765839393964,0.15193557739257812,0.7798604690258049,0.7797590804285717,0.8635580662535889,0.8637370979837814,0.8564907560553314,0.04048768123268149,0.5201262831687927,0.19214928133142808,0.38169286374716316
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g12_t010_rp100,fixed_global_sequence,loou_user1,user1,200,7,31276,200,11797,0.009983989724820602,,0.7978777140015154,0.4830358314452126,0.15885144472122192,0.7667203526320251,0.7689414770766039,0.8652076386721106,0.8649579611722289,0.8586325785046381,0.08502074539777618,0.5149333477020264,0.19318470797660423,0.39340510299228615
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g12_t010_rp100,fixed_global_sequence,loou_user1,user1,1000,7,31276,1000,10997,0.039413971901629,,1.1951057990008849,0.5082568770950978,0.17021632194519043,0.7457488405928889,0.7551030924447466,0.877658381339849,0.8732212210398225,0.875431097664681,0.14695309586684097,0.4996260404586792,0.19114303901063925,0.4140220060016368
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g12_t010_rp100,fixed_global_sequence,loou_user10,user10,100,7,31276,100,11897,0.0,,0.40374646199961717,0.5054184699848712,0.16617876291275024,0.7590989325039926,0.7662719671784244,0.8416191156391826,0.8842179868464854,0.7609075896345354,0.08216391789258864,0.5196673274040222,0.19408254181726486,0.3832058502143397
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g12_t010_rp100,fixed_global_sequence,loou_user10,user10,200,7,31276,200,11797,0.027046863528438318,,0.8109455070007243,0.48372990506223623,0.15847782790660858,0.7685004662202255,0.7512652514895723,0.8440534446329155,0.8858184117014005,0.7644563575342683,0.028976921257077817,0.5056119561195374,0.19098075781978469,0.40840891752140374
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g12_t010_rp100,fixed_global_sequence,loou_user10,user10,1000,7,31276,1000,10997,0.11138356274210533,,1.216265425000529,0.5191166985742302,0.17521877586841583,0.7282895335091388,0.6917282267707483,0.8554542715414045,0.8921431143343121,0.7841480054433619,0.12234348150909712,0.4617849290370941,0.16850050013640083,0.47876693643721013
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g12_t010_rp100,fixed_global_sequence,loou_user11,user11,100,7,31276,100,11897,0.0,,0.4030252439988544,0.4803328192054979,0.155906081199646,0.7747331259981508,0.7743265745794934,0.8534757978501459,0.8024653165905923,0.8837338364420493,0.06869496848138928,0.5176261067390442,0.19231739093889216,0.3848869462889804
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g12_t010_rp100,fixed_global_sequence,loou_user11,user11,200,7,31276,200,11797,-0.0012629651700045773,,0.8075865159989917,0.482494032777152,0.156804159283638,0.7724845299652454,0.7750125703828872,0.855294495177926,0.8038090304428187,0.8856195313734218,0.07956715999538234,0.5182798504829407,0.1915741290158515,0.38416546579638894
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g12_t010_rp100,fixed_global_sequence,loou_user11,user11,1000,7,31276,1000,10997,0.019067572897145144,,1.215155527999741,0.44755892670705477,0.1419801563024521,0.8056742748022188,0.8008592066098559,0.8749279820672566,0.827376735631875,0.9011388545397323,0.06968177256637716,0.507756233215332,0.17959443484586707,0.4112939892698009
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g12_t010_rp100,fixed_global_sequence,loou_user12,user12,100,7,31276,100,11897,0.0,,0.40420635099872015,0.5258653631970772,0.17454254627227783,0.7392619988232327,0.7406836372661179,0.817842087175568,0.7705037779245166,0.8471298574741631,0.07429217762172327,0.5193383097648621,0.19181306211649995,0.3795914936538623
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g12_t010_rp100,fixed_global_sequence,loou_user12,user12,200,7,31276,200,11797,0.0038985195886033493,,0.8112141669989796,0.5161807638165631,0.17029620707035065,0.7496821225735356,0.7477770830185484,0.8218371815374312,0.7745731407986387,0.8504708210127319,0.06234744934901511,0.5173136591911316,0.19148936170212766,0.38255488683563615
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g12_t010_rp100,fixed_global_sequence,loou_user12,user12,1000,7,31276,1000,10997,0.032346189641263436,,1.2209720039991225,0.4746953731997719,0.15228964388370514,0.7885787032827135,0.777151696076128,0.8499207057446344,0.8050254925611163,0.873513646712047,0.04461732730127155,0.5025396943092346,0.18014003819223426,0.41847776666363556
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g12_t010_rp100,fixed_global_sequence,loou_user13,user13,100,7,31276,100,11897,0.0,100.0,0.4001136030001362,11.341638445773622,0.8217180967330933,0.1782802387156426,0.5,0.5,0.1782802387156426,0.8217197612843574,0.8217187480053962,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g12_t010_rp100,fixed_global_sequence,loou_user13,user13,200,7,31276,200,11797,0.0,100.0,0.8025292520014773,11.323119888648195,0.8203765153884888,0.17962193778079172,0.5,0.5,0.17962193778079172,0.8203780622192083,0.8203770489402471,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g12_t010_rp100,fixed_global_sequence,loou_user13,user13,1000,7,31276,1000,10997,0.0,100.0,1.2015090300010343,11.19296925106128,0.8109468221664429,0.1890515595162317,0.5,0.5,0.1890515595162317,0.8109484404837684,0.8109473676001624,1.499887730460614e-05,0.0,1.0
