model,q,accuracy,balanced_accuracy,nll,brier,auroc
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.44), np.float64(0.215), np.float64(0.055)] | b=0.010",1000,0.8402746203510049,0.8362264905501955,0.3841985126661541,0.11858013594437462,0.9126008671681687
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.44), np.float64(0.22), np.float64(0.06)] | b=0.010",1000,0.8402746203510049,0.836223703274091,0.3838258275365199,0.11858313349538115,0.9127455994103509
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.43), np.float64(0.23), np.float64(0.06)] | b=0.010",1000,0.8402746203510049,0.8362209159979865,0.38387150014066085,0.11860282443263585,0.9127531380232621
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.41), np.float64(0.21), np.float64(0.05)] | b=0.010",1000,0.8402746203510049,0.8362209159979865,0.3847160612066942,0.11859612230626178,0.9124977158591593
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.44), np.float64(0.195), np.float64(0.045)] | b=0.010",1000,0.8402746203510049,0.8362195223599342,0.38515731009799564,0.11857465197268463,0.91234714080026
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.45), np.float64(0.21), np.float64(0.06)] | b=0.010",1000,0.8402746203510049,0.836212554169673,0.3837842858615248,0.11856545599497086,0.9127350921215567
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.43), np.float64(0.185), np.float64(0.045)] | b=0.020",1000,0.8402746203510049,0.8360815521927609,0.38519101796129235,0.11858252673174158,0.9123609782533284
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.44), np.float64(0.225), np.float64(0.055)] | b=0.020",1000,0.8402746203510049,0.8360355621370363,0.3842291895775443,0.11860268652534807,0.9125999782633634
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.43), np.float64(0.215), np.float64(0.055)] | b=0.020",1000,0.8402746203510049,0.836032774860932,0.38423662708241546,0.11859481184759979,0.9126137737591286
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.41), np.float64(0.225), np.float64(0.065)] | b=0.020",1000,0.8402746203510049,0.8359937529954687,0.3836034173744664,0.1186151190936654,0.9129218670239229
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.42), np.float64(0.19), np.float64(0.07)] | b=-0.020",1000,0.8402689369828135,0.8367342786166478,0.38331312244636956,0.11857368603402893,0.9130524415608076
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.45), np.float64(0.19), np.float64(0.07)] | b=-0.020",1000,0.8402689369828135,0.8367328849785955,0.38322899578786523,0.11855553230974343,0.9130151707571741
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.47), np.float64(0.175), np.float64(0.065)] | b=-0.010",1000,0.8402689369828135,0.8365656484123247,0.3834077800426329,0.11852510422690332,0.9128474321455461
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.41), np.float64(0.215), np.float64(0.065)] | b=-0.010",1000,0.8402689369828135,0.8365642547742724,0.3835988975493373,0.11859300374109243,0.9129252493070348
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.47), np.float64(0.185), np.float64(0.065)] | b=-0.010",1000,0.8402689369828135,0.8365628611362204,0.3834089625126438,0.11853050682072412,0.9128527466935914
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.47), np.float64(0.185), np.float64(0.035)] | b=-0.010",1000,0.8402689369828135,0.8365614674981681,0.38647604925559625,0.11857609975302229,0.9120349541416213
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.41), np.float64(0.17), np.float64(0.06)] | b=-0.010",1000,0.8402689369828135,0.8365461374795933,0.38389086462566535,0.11855961483295806,0.9127833085366874
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.51), np.float64(0.175), np.float64(0.035)] | b=0.000",1000,0.8402689369828135,0.836441614625674,0.3863794775485824,0.11855162925521238,0.9119804883172816
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.49), np.float64(0.18), np.float64(0.05)] | b=0.000",1000,0.8402689369828135,0.8363942309318972,0.3844971057455309,0.11852756651447566,0.9124090398197865
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.46), np.float64(0.2), np.float64(0.04)] | b=0.000",1000,0.8402689369828135,0.836392837293845,0.38574342824813707,0.11857579974632117,0.9121864822213298
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.44), np.float64(0.2), np.float64(0.04)] | b=0.000",1000,0.8402689369828135,0.8363914436557927,0.38578963705230096,0.11858570774135768,0.9122133974380439
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.47), np.float64(0.195), np.float64(0.035)] | b=0.000",1000,0.8402689369828135,0.8363900500177405,0.3864723377839185,0.11858042170677209,0.9120307807011092
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.45), np.float64(0.19), np.float64(0.04)] | b=0.000",1000,0.8402689369828135,0.8363900500177405,0.38575921182272116,0.1185733357653422,0.9122046221991763
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.43), np.float64(0.19), np.float64(0.04)] | b=0.000",1000,0.8402689369828135,0.836387262741636,0.385806011412501,0.11858348160874087,0.9122280865588108
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.42), np.float64(0.21), np.float64(0.07)] | b=0.000",1000,0.8402689369828135,0.8363858691035837,0.38327722027631356,0.11857970921128219,0.9130526803240866
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.45), np.float64(0.195), np.float64(0.055)] | b=0.000",1000,0.8402689369828135,0.8363858691035837,0.38415165862010053,0.11855134877622768,0.9125965114756205
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.41), np.float64(0.21), np.float64(0.07)] | b=0.000",1000,0.8402689369828135,0.8363830818274792,0.3833051357278907,0.11858569299212113,0.9130658720280339
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.42), np.float64(0.2), np.float64(0.04)] | b=0.000",1000,0.8402689369828135,0.8363830818274792,0.3858367010632929,0.11859594827800415,0.9122372322675548
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.43), np.float64(0.195), np.float64(0.065)] | b=0.000",1000,0.8402689369828135,0.8363816881894269,0.38350336882657265,0.11855753210434303,0.9129017880941979
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.43), np.float64(0.18), np.float64(0.05)] | b=0.000",1000,0.8402689369828135,0.8363816881894269,0.3846450850120379,0.11855877034889437,0.9124857762529237
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.42), np.float64(0.18), np.float64(0.04)] | b=0.000",1000,0.8402689369828135,0.8363816881894269,0.38582692049250955,0.11858341507741757,0.9122388063875697
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.45), np.float64(0.205), np.float64(0.035)] | b=0.000",1000,0.8402689369828135,0.8363802945513747,0.38652586508521414,0.11859810934479605,0.9120470345670559
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.45), np.float64(0.17), np.float64(0.05)] | b=0.000",1000,0.8402689369828135,0.8363789009133225,0.38459612389108383,0.11854424883391217,0.9124558740695651
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.41), np.float64(0.195), np.float64(0.035)] | b=0.000",1000,0.8402689369828135,0.8363789009133225,0.38660679215715094,0.11860997727244178,0.9121053577098509
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.41), np.float64(0.18), np.float64(0.04)] | b=0.000",1000,0.8402689369828135,0.8363747199991657,0.38585093131326087,0.11858873162640171,0.9122507347177797
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.35), np.float64(0.4), np.float64(0.19), np.float64(0.06)] | b=0.000",1000,0.8402689369828135,0.8363663581708521,0.3839014550570394,0.11857227817712405,0.9128009922288604
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.46), np.float64(0.165), np.float64(0.065)] | b=0.000",1000,0.8402689369828135,0.8363566027044864,0.3834187968348262,0.11852418267053663,0.9128525919104772
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.5), np.float64(0.18), np.float64(0.04)] | b=0.010",1000,0.8402689369828135,0.8362534734886193,0.3856459417722148,0.11854786242759702,0.9121423810309532
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.35), np.float64(0.43), np.float64(0.18), np.float64(0.04)] | b=0.010",1000,0.8402689369828135,0.8362269943656264,0.3858052886626364,0.11858166971297276,0.9122281011127505
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.35), np.float64(0.44), np.float64(0.175), np.float64(0.035)] | b=0.010",1000,0.8402689369828135,0.8362256007275743,0.3865357975342013,0.11858821652936527,0.9120654679837922
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.38), np.float64(0.4), np.float64(0.185), np.float64(0.035)] | b=0.010",1000,0.8402689369828135,0.8362256007275743,0.38662813702114696,0.11861265460844549,0.9121171144084672
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.41), np.float64(0.185), np.float64(0.035)] | b=0.010",1000,0.8402689369828135,0.836224207089522,0.38660507300380437,0.11860747389714187,0.9121056679972204
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.44), np.float64(0.185), np.float64(0.045)] | b=0.010",1000,0.8402689369828135,0.8362228134514698,0.3851521282762335,0.11856801541586058,0.9123492865229739
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.42), np.float64(0.23), np.float64(0.06)] | b=0.010",1000,0.8402689369828135,0.8362158452612085,0.38389766663075053,0.11860832142454368,0.9127660183253492
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.43), np.float64(0.21), np.float64(0.06)] | b=0.010",1000,0.8402689369828135,0.8362158452612085,0.3838363395474099,0.11857634490779283,0.9127614029564284
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.4), np.float64(0.185), np.float64(0.045)] | b=0.010",1000,0.8402689369828135,0.8362144516231562,0.38525022705801737,0.11858927086246521,0.9123966332418771
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.44), np.float64(0.21), np.float64(0.06)] | b=0.010",1000,0.8402689369828135,0.8362130579851039,0.3838102090969608,0.11857085898970153,0.9127480181177693
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.35), np.float64(0.42), np.float64(0.185), np.float64(0.045)] | b=0.020",1000,0.8402689369828135,0.8360750878179306,0.3852152646552321,0.11858773174987583,0.9123728637084193
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.52), np.float64(0.105), np.float64(0.035)] | b=0.020",1000,0.8402689369828135,0.8359872886206384,0.3864858110341594,0.11858530929653169,0.9117874124768932
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.45), np.float64(0.2), np.float64(0.07)] | b=-0.020",1000,0.8402632536146222,0.8367250269657129,0.3832361307093973,0.11856399851808554,0.9130150119094461
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.48), np.float64(0.175), np.float64(0.035)] | b=-0.010",1000,0.8402632536146222,0.8365675458658081,0.3864529365060923,0.1185671770175587,0.9120179621549279
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.46), np.float64(0.19), np.float64(0.07)] | b=-0.010",1000,0.8402632536146222,0.8365633649516513,0.38316771127834054,0.11854042571377306,0.9130031844734388
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.46), np.float64(0.2), np.float64(0.06)] | b=-0.010",1000,0.8402632536146222,0.836561971313599,0.38376578482058016,0.11854919492615763,0.9127280410000631
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.42), np.float64(0.21), np.float64(0.07)] | b=-0.010",1000,0.8402632536146222,0.8365591840374944,0.38329707159974197,0.11858302843822124,0.9130526805863198
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.43), np.float64(0.205), np.float64(0.065)] | b=-0.010",1000,0.8402632536146222,0.8365591840374944,0.3835309995625236,0.11856997360480663,0.9129019727718907
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.45), np.float64(0.175), np.float64(0.055)] | b=-0.010",1000,0.8402632536146222,0.8365591840374944,0.38416138573333525,0.11854215393262581,0.9125900016033394
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.45), np.float64(0.205), np.float64(0.065)] | b=-0.010",1000,0.8402632536146222,0.8365577903994422,0.3834769032333288,0.11855848714980499,0.9128755330494278
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.46), np.float64(0.17), np.float64(0.04)] | b=0.000",1000,0.8402632536146222,0.8364003092995372,0.3857340627904786,0.11855957781259888,0.9121836383684243
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.41), np.float64(0.22), np.float64(0.06)] | b=0.000",1000,0.8402632536146222,0.836393341109276,0.38390746725729846,0.11859663868139413,0.9127835797513181
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.46), np.float64(0.205), np.float64(0.045)] | b=0.000",1000,0.8402632536146222,0.8363891601951192,0.385117278684018,0.11856951784916542,0.9123125983358316
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.48), np.float64(0.19), np.float64(0.04)] | b=0.000",1000,0.8402632536146222,0.8363891601951192,0.3856906184990912,0.11855874051576291,0.9121678544242744
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.35), np.float64(0.41), np.float64(0.2), np.float64(0.04)] | b=0.000",1000,0.8402632536146222,0.8363766174526489,0.3858605527794739,0.11860119324943112,0.912248602958981
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.42), np.float64(0.19), np.float64(0.05)] | b=0.000",1000,0.8402632536146222,0.8363752238145966,0.38467319086200014,0.11856994717910353,0.9124964825111173
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.35), np.float64(0.43), np.float64(0.175), np.float64(0.045)] | b=0.000",1000,0.8402632536146222,0.8363738301765444,0.38517475625457637,0.11856529940187922,0.9123580844450085
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.38), np.float64(0.4), np.float64(0.185), np.float64(0.035)] | b=0.000",1000,0.8402632536146222,0.8363696492623877,0.3866249678415604,0.11860920968177815,0.9121171159818661
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.4), np.float64(0.195), np.float64(0.035)] | b=0.000",1000,0.8402632536146222,0.8363682556243354,0.3866299554372243,0.11861519417396213,0.9121166261303502
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.44), np.float64(0.175), np.float64(0.065)] | b=0.000",1000,0.8402632536146222,0.8363626810721263,0.38346981864960206,0.11853901323795107,0.9128836532298977
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.48), np.float64(0.2), np.float64(0.04)] | b=0.010",1000,0.8402632536146222,0.836235860009371,0.3857016288390853,0.11857024612306707,0.9121606333757026
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.47), np.float64(0.18), np.float64(0.04)] | b=0.010",1000,0.8402632536146222,0.8362344663713188,0.38571294675474066,0.11856185338868432,0.9121798485750041
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.44), np.float64(0.195), np.float64(0.035)] | b=0.010",1000,0.8402632536146222,0.8362316790952142,0.38654272326953926,0.11859864477273238,0.9120695069642589
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.49), np.float64(0.175), np.float64(0.045)] | b=0.010",1000,0.8402632536146222,0.8362233172669007,0.38503285146209243,0.1185384989893066,0.9122836771666705
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.46), np.float64(0.205), np.float64(0.045)] | b=0.010",1000,0.8402632536146222,0.836219136352744,0.38511917757150976,0.11857330477302183,0.9123125978769234
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.48), np.float64(0.175), np.float64(0.045)] | b=0.010",1000,0.8402632536146222,0.8362163490766394,0.38505607526104,0.1185433093892137,0.9122964281222582
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.42), np.float64(0.22), np.float64(0.06)] | b=0.020",1000,0.8402632536146222,0.8359989415404874,0.38388938731473593,0.1186032925327686,0.9127711398697993
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.53), np.float64(0.085), np.float64(0.045)] | b=0.020",1000,0.8402632536146222,0.8358832695821501,0.38513125286286803,0.1185744658377006,0.9119884836092159
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.44), np.float64(0.19), np.float64(0.07)] | b=-0.020",1000,0.8402575702464309,0.8367269244191962,0.38325683501439733,0.11856150012491631,0.9130280134288046
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.47), np.float64(0.155), np.float64(0.035)] | b=-0.020",1000,0.8402575702464309,0.8366600297926879,0.3865090354563811,0.11857774781116438,0.9120014553651125
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.48), np.float64(0.18), np.float64(0.04)] | b=-0.010",1000,0.8402575702464309,0.8365638687670822,0.3856980081738966,0.11855529431351548,0.9121669748287459
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.4), np.float64(0.21), np.float64(0.07)] | b=-0.010",1000,0.8402575702464309,0.836556900576821,0.38335347572309414,0.11859523768184517,0.9130784643325688
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.45), np.float64(0.185), np.float64(0.035)] | b=-0.010",1000,0.8402575702464309,0.8365471451104551,0.38652053615569887,0.11858584273518083,0.91205913911794
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.46), np.float64(0.185), np.float64(0.035)] | b=-0.010",1000,0.8402575702464309,0.8365457514724028,0.3864981839040481,0.11858092958992958,0.9120470740331444
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.42), np.float64(0.195), np.float64(0.065)] | b=-0.010",1000,0.8402575702464309,0.8365429641962984,0.38354937123806465,0.11856660266293848,0.9129133957132709
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.47), np.float64(0.175), np.float64(0.035)] | b=0.000",1000,0.8402575702464309,0.8364049940291249,0.3864654204180319,0.11856995656783767,0.9120298599349766
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.47), np.float64(0.19), np.float64(0.05)] | b=0.000",1000,0.8402575702464309,0.836388270372498,0.3845486830141131,0.11854349941212887,0.9124352725747391
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.44), np.float64(0.22), np.float64(0.06)] | b=0.000",1000,0.8402575702464309,0.8363868767344457,0.38382817199997565,0.11857981870961107,0.9127455979680688
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.43), np.float64(0.23), np.float64(0.06)] | b=0.000",1000,0.8402575702464309,0.8363840894583412,0.383873779357637,0.11859950385191827,0.9127531378265874
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.42), np.float64(0.225), np.float64(0.065)] | b=0.000",1000,0.8402575702464309,0.8363840894583412,0.38357054391688084,0.11859734442241361,0.9129095616024493
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.43), np.float64(0.175), np.float64(0.035)] | b=0.000",1000,0.8402575702464309,0.8363826958202889,0.3865548341561179,0.11858961404690284,0.9120773581590799
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.42), np.float64(0.21), np.float64(0.06)] | b=0.000",1000,0.8402575702464309,0.8363799085441843,0.38386562392306767,0.1185788279453943,0.912774622194856
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.46), np.float64(0.195), np.float64(0.055)] | b=0.000",1000,0.8402575702464309,0.83637712126808,0.3841263000841726,0.11854603115292614,0.9125852797022033
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.45), np.float64(0.18), np.float64(0.04)] | b=0.000",1000,0.8402575702464309,0.83637712126808,0.3857561655717257,0.11856796424288002,0.9122045521829265
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.42), np.float64(0.175), np.float64(0.035)] | b=0.000",1000,0.8402575702464309,0.83637712126808,0.3865777268308416,0.11859473625517539,0.9120921096257774
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.47), np.float64(0.21), np.float64(0.04)] | b=0.000",1000,0.8402575702464309,0.8363743339919754,0.38573218924329994,0.11858042332859357,0.9121651952490615
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.47), np.float64(0.175), np.float64(0.055)] | b=0.000",1000,0.8402575702464309,0.8363729403539231,0.3840948178719479,0.11852864728167552,0.9125659459079615
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.44), np.float64(0.19), np.float64(0.05)] | b=0.000",1000,0.8402575702464309,0.8363729403539231,0.3846227581655521,0.11855911866610619,0.9124720215344128
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.41), np.float64(0.185), np.float64(0.045)] | b=0.000",1000,0.8402575702464309,0.8363687594397663,0.3852248728847366,0.11858057980635356,0.9123844120628015
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.48), np.float64(0.205), np.float64(0.035)] | b=0.000",1000,0.8402575702464309,0.8363659721636618,0.38646051503045425,0.11858406244381568,0.9120089073099691
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.41), np.float64(0.2), np.float64(0.06)] | b=0.000",1000,0.8402575702464309,0.8363645785256095,0.3838813120666815,0.11857447326061245,0.912789722431637
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.43), np.float64(0.205), np.float64(0.035)] | b=0.000",1000,0.8402575702464309,0.8363645785256095,0.38657051578971496,0.1186078896224621,0.9120725370026982
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.42), np.float64(0.205), np.float64(0.035)] | b=0.000",1000,0.8402575702464309,0.8363645785256095,0.3865931650994106,0.11861290446439887,0.9120849703939468
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.35), np.float64(0.41), np.float64(0.19), np.float64(0.05)] | b=0.000",1000,0.8402575702464309,0.8363645785256095,0.38469872086496004,0.11857548613870597,0.9125085553317905
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.42), np.float64(0.19), np.float64(0.06)] | b=0.000",1000,0.8402575702464309,0.8363603976114529,0.38384748855046974,0.11856060072372303,0.9127779248902084
